,Data_Set,SA_alpha,SA_exp,SA_lin,SA_log
0,Geo/Geo_n010_ss_06.txt,60.118680477142334,0.00598597526550293,17.089290380477905,4.109018564224243
1,Geo/Geo_n012_ss_06.txt,82.46385264396667,0.008975028991699219,19.730376958847046,4.34235954284668
2,Geo/Geo_n030_ss_06.txt,149.17356276512146,0.007976770401000977,34.85515785217285,8.241950035095215
3,Geo/Geo_n060_ss_06.txt,329.4861435890198,0.020936965942382812,74.4865391254425,17.25102949142456
4,Geo/Geo_n120_ss_06.txt,729.049596786499,0.04485297203063965,191.56532764434814,43.0832245349884
5,Geo/Geo_n240_ss_06.txt,2553.298450946808,0.15056872367858887,543.9172863960266,133.51028752326965
6,Geo/Geo_n480_ss_06.txt,5293.455464601517,0.340090274810791,1175.3339664936066,281.2601263523102
