,Data_Set,SA_alpha,SA_exp,SA_lin,SA_log
0,RanInt/RanInt_n010_ss_06.txt,54.53533720970154,0.003988742828369141,13.571700811386108,3.08192777633667
1,RanInt/RanInt_n012_ss_06.txt,65.90723204612732,0.00498652458190918,17.512163877487183,3.897573709487915
2,RanInt/RanInt_n030_ss_06.txt,127.97870755195618,0.008975505828857422,31.423619508743286,8.360692024230957
3,RanInt/RanInt_n060_ss_06.txt,325.5559594631195,0.020915985107421875,74.62309908866882,18.269566535949707
4,RanInt/RanInt_n120_ss_06.txt,737.9318878650665,0.04788064956665039,146.53720927238464,35.45354199409485
5,RanInt/RanInt_n240_ss_06.txt,1778.09628200531,0.12070131301879883,412.9211583137512,100.70094060897827
6,RanInt/RanInt_n480_ss_06.txt,4524.411677598953,0.3051605224609375,1059.1097145080566,258.14334630966187
