,0
263,0.011167880353926796
264,-0.007492086846257351
265,-0.006007704686204707
266,-0.01932907504979442
267,0.013116689511651014
268,0.015267627888603696
269,0.0024220376242631847
270,0.03006161758284409
271,0.010221095965257776
272,-0.038717618754545824
273,0.003016898511922106
274,0.022940704275752566
275,0.01948586069642344
276,0.003190206807011098
277,0.005306265830975931
278,0.025398168242174668
279,-0.01296744686575202
280,0.013864660561128117
281,0.019571646204856963
282,-0.02854782287693136
283,0.01625861788176519
284,-0.002314752989147406
285,0.0024272061251260357
286,0.014483464637023324
287,-0.01075797195556416
288,0.028251845018450128
289,0.02414575443621092
290,0.011303908355795311
291,0.0049391147906914235
292,0.005843106377688478
293,-0.02945781147000659
294,-0.0016640489026616967
295,-0.01423602547857361
296,0.010982185221929841
297,0.013235143530054394
298,0.01954707383420784
299,-0.00519577069221866
300,0.029253265355265512
301,0.004606547590235044
302,-0.00466572977313795
303,-0.022114826050474434
304,0.0004702853889755332
305,0.027742041893451974
306,0.01730003851585571
307,-0.009567755166429937
308,0.020180461426967167
309,0.0017720392502789117
310,-0.014743469858487512
311,0.024723971020911728
312,-0.002724564301261223
313,0.022691917745667922
314,0.008036869707358063
315,0.007537367777002091
316,0.0028836051770770865
317,-0.024495891347311116
318,0.007258353199235179
319,-0.03622684310018909
320,-6.276528138449144e-05
321,0.02264399651630833
322,0.0051558651802634525
323,0.0031906204917220293
324,-0.02208069879096386
325,0.0306399533164754
326,0.00362365339755244
327,0.008349442994366019
328,0.0012159369801496567
329,-0.0143649043333135
330,0.00916938800193523
331,0.027565336589238987
332,0.004504997047696024
333,0.010391947691928083
334,-0.005559106808110226
335,0.0034667803000210107
336,-0.0012379711667879212
337,0.0076532266781970115
338,-0.01780771953914484
339,0.007223108120899546
340,-0.0040700070122677845
341,-0.019315360829232242
342,-0.02808926390585098
343,-0.01063894600563553
344,0.009013724569519654
345,-0.006308931677397656
346,0.006602332312275028
347,-0.006681055850881301
348,-0.003954207968304924
349,0.02455174752940814
350,0.0014596233569832417
351,-0.013230156643251556
352,0.010605737605067667
353,0.009665729977323512
354,0.016176690046261655
355,-0.008627779246335954
356,-0.013383896365535053
357,0.020081678002492387
358,0.0019134389649766437
359,-0.009321218442643997
360,0.01001690491725471
361,0.012626355314447668
362,-0.008590504773710927
363,0.011655625265066805
364,-0.00263097027870951
365,-0.0027321216337651277
366,-0.0007775541199468439
367,-0.007781591808238342
368,-0.0014732398082589748
369,-0.010915123354840572
370,0.007206150831935654
371,-0.032560401423550545
372,-0.014547060884400387
373,0.009313073855380827
374,-0.013140061105878509
375,0.034195395609767365
376,0.012874763662555244
377,0.004466666666666619
378,0.003104651077041165
379,0.005873963418220329
380,0.009486709105925195
381,0.005611022219647932
382,0.01848145374956789
383,0.0008200024034552555
384,0.021825270696925303
385,0.014032031741423534
386,-0.0038786903796208527
387,-0.009566824060767809
388,0.027948207721858243
389,0.017805171498282535
390,-0.005151030866561879
391,0.007295248463284665
392,0.011703845266730406
393,0.006657069716846431
394,0.011614890354140872
395,0.004541442259719419
396,0.012403851051907777
397,0.009471936400915704
398,-0.020678870045233166
399,0.016859329571264015
400,0.019338935013420322
401,0.007911664334290913
402,-0.004841273224409748
403,-0.004418117955182321
404,0.013694251856222639
405,0.024071693628580526
406,-0.0022440110365081756
407,-0.021713200605287475
408,-0.0025537438734409834
409,-0.02345607686927975
410,-0.0156808529188307
411,0.00029735543464504133
412,0.01884799534492454
413,-0.006083669073233766
414,0.03547627524093255
415,0.018994251660262806
416,0.011584268598759273
417,0.010772822760440892
418,0.0113874512255836
419,0.01915844786234766
420,-0.005425503235082618
421,-0.001812719531064877
422,0.021826081545137432
423,0.006427895182677279
424,-0.012982726372538278
425,0.0007245569055847056
426,-0.009150654413812243
427,0.03253947287065695
428,0.004306027349534114
429,-0.011594312878414281
430,-0.02988790664005092
431,0.007015342174586658
432,-0.0035590185192463375
433,0.02687811610940538
434,-0.015514933397704489
435,0.008303241050332089
436,-0.006151278338436317
437,0.02973446406228275
438,0.0012960922817704112
439,-0.012625935753888706
440,0.016709364126486603
441,0.003180572717992769
442,-0.005350199762213403
443,-0.008814201795146581
444,0.0209087057136339
445,-0.0020698645808392424
446,0.012332974310302669
447,-0.01670713529514012
448,0.007729515177810953
449,-0.0003029819805454581
450,0.020832336380022687
451,0.00256782870030392
452,0.022968142806674807
453,0.006063837891369106
454,-0.005810226200031354
455,0.013506103133822167
456,0.011181916556450622
457,0.01667657550535062
458,-0.003026227303295159
459,0.003964122491873612
460,-0.00610527955753748
461,0.022807653496095703
462,0.0004358279293863454
463,0.01775584161923316
464,-0.013509064055165165
465,0.015434423962694233
466,-0.015138779975864214
467,-0.012591840334892468
468,0.00240465866401407
469,0.021180562245900703
470,0.013679696971126365
471,-0.004830310898912393
472,0.0114423324215005
473,0.002690682471729433
474,0.00544991792847771
475,0.010955398824209261
476,0.008659363588941149
477,0.009367523519994148
478,0.04843014163700121
479,0.0018995652672777474
480,-0.010871040532057563
481,0.01701107628183407
482,0.00842862443499981
483,0.013392315829525048
484,-0.012270495523373448
485,-0.022598539658139627
486,-0.018672057302573597
487,0.008400945922993452
488,0.009959144187332125
489,0.012554949284162564
490,-0.015921414936567735
491,-0.014290741487782088
492,0.02186444219985373
493,0.037441949639981154
494,-0.00508423067129915
495,-0.015454470403698517
496,-0.06143822636636531
497,-0.02388971777255633
498,-0.002951755951563717
499,0.022678765680294033
500,-0.02677168888290471
501,-0.027337499135327015
502,0.04158507849059112
503,-0.00032773751866288503
504,0.009557591432318269
505,0.046257582933044716
506,-0.005763651490918953
507,-0.02313622449422037
508,-0.015131070848387385
509,0.010699043215301351
510,-0.019004472427462393
511,-0.04768614688115047
512,0.018419168536108144
513,0.012761928865017813
514,-0.0073857431094164205
515,0.014238027748769255
516,0.034180648126867386
517,-0.002497933204732572
518,0.004816775389441252
519,-0.006984324072636938
520,0.021430804269191306
521,0.005263871218778471
522,-0.013895352124314475
523,-0.04425813052950989
524,-0.041863749002090445
525,0.04877402699982181
526,-0.02489460777560404
527,0.01785840432896757
528,0.013330001989552365
529,0.021409981279393753
530,-0.0048860298883769415
531,-0.026841145341994332
532,-0.021151174116354365
533,-0.010384392286688526
534,0.0007481641386344329
535,0.025742366812060657
536,-0.00047815793138661355
537,0.02377999786351581
538,0.0045185027242578
539,0.022797992981758775
540,0.013326209536762113
541,0.008593004457729814
542,-0.003218684789230153
543,-0.02722828065673799
544,0.012533751570617646
545,0.0024158734768775503
546,-0.007023828337635374
547,-0.013598825797096259
548,-0.025658838293295072
549,0.0013523770095908993
550,-0.006532254730372222
551,-0.025389911544526078
552,0.0030363988309864975
553,0.021233019260604724
554,-0.012361918436349373
555,-0.00032827477536623295
556,-0.03954664439920064
557,-0.029716317599249642
558,-0.01298753599259006
559,0.005171569627483663
560,0.014156256659529243
561,0.0019311973423523643
562,-0.0417303332634249
563,-0.029728250957504976
564,-0.054559613319011935
565,0.052970614799961346
566,-0.01137749101777008
567,0.004152638098408268
568,0.011379321588105507
569,-0.026263755158184243
570,0.02394274489030135
571,0.007108098058341561
572,-0.02397769715649456
573,0.0024890214417685463
574,0.02098930846845848
575,0.010187848499943808
576,0.01112966939738591
577,0.034867379151939604
578,-0.003390036636718663
579,-0.006238750419475969
580,5.628124248513444e-05
581,0.008738450204135884
582,-0.016057535274844437
583,0.02158247422680426
584,0.031692290614419694
585,-0.007976798325410317
586,-0.02065698072836808
587,-0.001520284726172605
588,-0.017484685774786346
589,0.02872581166582
590,0.020566155380970175
591,-0.006119316904368621
592,-6.393044367725143e-05
593,-0.001981970462246574
594,-0.004622283546050321
595,0.03153095172086018
596,-0.0061335854598508766
597,0.002023343297132163
598,-0.01924318801746483
599,0.022107130397181374
600,0.016734933271797425
601,0.00944729985956716
602,0.010291024746237554
603,0.004724504367500604
604,-0.022251653184312215
605,-0.0007976175305949296
606,-0.013405003022974538
607,0.03087028543523851
608,0.00670623531269432
609,-0.00017991751473933615
610,0.018087271082975365
611,0.017330849728298903
612,-0.01535610390651787
613,0.011709135659475844
614,-0.024636423805520336
615,-0.003667991728678599
616,-0.0064058020367874224
617,-0.012662624877843087
618,0.019669101263269484
619,0.01984174449095999
620,0.0026840127569547345
621,0.004908268024725881
622,0.004973832537191747
623,-0.0033455096222380076
624,-0.00871590182765758
625,-0.038218226252260235
626,0.01511464911417093
627,-0.01809474107155229
628,0.02237910906875995
629,-0.0076828589436298556
630,2.3180665470468043e-05
631,-0.007830247285607106
632,0.016938223378953676
633,0.01363272957847439
634,0.032560458738469134
635,0.006848473141693123
636,0.01137136578474629
637,-0.0148088430564417
638,0.0007876737805279088
639,0.008233457658689769
640,-0.020660583561738943
641,0.0006553892480736234
642,0.01205480422006655
643,-0.0028859776467913267
644,-0.012730669379736104
645,0.00778220486920822
646,-0.012032739630026268
647,0.0038545444811757257
648,0.0014576805990711428
649,-0.01099656967378615
650,-0.014286675790276648
651,-0.007233215435108131
652,0.022935275021550572
653,0.0015285036800629648
654,0.023823483339673768
655,0.008646692137542766
656,0.0001993620414673103
657,0.0011959338249949436
658,-0.01544201023119729
659,0.008554222163611458
660,0.0012421764675116798
661,-0.006007287100439185
662,0.01736438046605726
663,-0.0009599407677803873
664,0.0015899484236243655
665,0.022877841446836245
666,0.015704252008243325
667,0.0022732542732211147
668,-0.007362024019532898
669,0.003208876643456815
670,-0.007359713244994737
671,0.0011326211612083803
672,-0.02774496011087979
673,-0.014161009562331128
674,0.01778348831638321
675,0.0018529771737176848
676,-0.02213052782654379
677,-0.0008517887563883608
678,0.00810544953767467
679,-0.014024953488674718
680,-0.005845483934815654
681,0.010896976454036311
682,0.014088205559129596
683,-0.010457127073730699
684,0.005395032383278542
685,0.009578261510831965
686,0.01663300820693503
687,0.00927722198976344
688,-0.014154340943734356
689,-0.01400499541237632
690,0.00017232540205669444
691,0.010281746561623617
692,0.002818210500285856
693,0.02188285212599972
694,-0.010954675187431984
695,0.016729695735757444
696,-0.0011046843581660193
697,-0.004510605514619015
698,0.01708814938712333
699,-0.004270829498177586
700,0.00114212937285596
701,0.0204486976933147
702,0.005276153555371588
703,-0.005720503404299526
704,0.011003910713423659
705,0.004234269727757312
706,-0.001359239459949979
707,0.01061887906541159
708,0.006459085911732387
709,-0.025120452550473127
710,-0.0008083686160887948
711,-0.017718396052610608
712,0.016606866182826252
713,0.01170723490272052
714,0.013395334823906202
715,0.000496809854829916
716,0.009982092446765956
717,-0.006658640166311125
718,-0.004774134712441147
719,0.013827212706468472
720,-0.006431128981795875
721,0.006025688872302037
722,0.002268318507469669
723,0.006928353041419699
724,0.0017115551028847875
725,0.001337854005726058
726,-0.018105610334283817
727,-0.03397869528030484
728,-0.0062862202189311045
729,-0.01315821446796095
730,0.0156072376871903
731,-0.018398040990495912
732,0.0032109468588295
733,0.005732481462787931
734,0.012080980513758055
735,0.004773096506044849
736,-0.016405808033188696
737,-0.01737697428534135
738,0.007555252976437554
739,-0.02724216355186393
740,0.00882676831850926
741,0.01592466328552722
742,0.013740975381957732
743,-0.020403421089106533
744,-0.0025634943424179824
745,0.015958711787751323
746,-0.008258523403940732
747,0.01887823764467189
748,0.010900046331292934
749,0.03450646468544982
750,0.022602295205562006
751,0.003887738233226301
752,0.009641956707727939
753,-0.00519675296676092
754,0.0029473953995000635
755,-0.008493015809786564
756,0.02678886147338755
757,-0.012351010856043954
758,0.003617839536856682
759,-0.004208080258890079
760,0.0171427930336836
761,0.04550618600290468
762,-0.0003938641590648384
763,-0.010058047493403777
764,-0.01453848914855127
765,0.016938333934367167
766,0.016620744192314074
767,0.01844539632487341
768,0.008843313742413761
769,-0.014740930355724324
770,-0.0174596501867601
771,0.0018587034666572855
772,-0.017243370963507476
773,0.0008548561170298452
774,-0.018192882995419768
775,0.008663281099910547
776,0.00931120111260042
777,-0.017535551773494085
778,-0.0065958040538826035
779,-0.028936971249083454
780,-0.013892802266127102
781,0.017281119158193192
782,-0.01665050052617989
783,-0.01581274540794375
784,0.0242898216476215
785,0.005323047397411518
786,0.006129113476909698
787,-0.01370743039837452
788,-0.013950952027507957
789,-0.013184373847855535
790,0.02384501325155375
791,-0.016086483856498912
792,0.0005833584447896278
793,0.011834113908655297
794,-0.005346063145362678
795,-0.04151369019531115
796,-0.013136407300672448
797,0.008971519885787593
798,0.027704305181492916
799,-0.01970570518888215
800,-0.011782590653728442
801,0.01875068134743274
802,0.0029050987852485832
803,-0.0024935980525433443
804,-0.03177282037263729
805,0.01653048114338551
806,-0.005599004979129574
807,0.0004452612064149708
808,0.03070530353299139
809,-0.0015191662250485516
810,0.0060308698763160695
811,-0.004861425914057582
812,-0.027571392667525285
813,-0.002584532381363913
814,-0.02353970047006526
815,-0.009532576200486642
816,0.020558955767475684
817,0.0014069774596467965
818,0.01987891597850311
819,-0.002775312172414668
820,-0.01234846349027341
821,-0.012539555671549296
822,0.013640361925921551
823,-0.0027215097045450998
824,0.031746355970978524
825,0.006679733127437526
826,-0.008539108408524232
827,0.029424249517001178
828,0.026629362436798587
829,-0.010292870066592075
830,-0.030695299936280618
831,-0.020746352171480242
832,-0.012970458840969923
833,-0.008821326640082616
834,0.019086245486774844
835,-0.0019678648866374715
836,0.033828879840011705
837,-0.010208124548441999
838,0.010560644234618222
839,0.013296829187782855
840,-0.0018165861211287826
841,-0.01243208999635248
842,-0.0016872912754600788
843,-0.033596460824898866
844,0.0040821096407099855
845,0.012397208320457098
846,0.0013953967763162822
847,-0.005328371798424381
848,-0.0029928680590932677
849,0.010386727981094745
850,-0.010544655767756872
851,-0.014761724131046816
852,-0.006399241331236594
853,-0.002749124073598286
854,-0.0010879568089325886
855,0.024268207297249544
856,0.020815011432866015
857,0.012515517126600262
858,0.002475257097993122
859,-0.026944548397177526
860,0.003949011755843168
861,-0.0019943841302313414
862,0.017182021796079194
863,0.0053530858049859464
864,-0.017459678667615997
865,-0.0338857556948865
866,0.01376636717921964
867,0.018871262842551806
868,0.028834389726022147
869,-0.000997376133556327
870,0.009818603508125134
871,0.018647735007472077
872,-0.0027773111596394173
873,-0.009141240019315489
874,0.0018133804812259235
875,0.007289415828553469
876,0.021721225553325896
877,-0.006393955605062396
878,-0.01784127241683242
879,0.011925010607101827
880,0.01574356139172628
881,-0.010772602739726134
882,0.01240763512690135
883,-0.01883564766688184
884,-0.009513117246660818
885,0.023153604215614854
886,-0.018025949443704725
887,-0.002125569215481793
888,0.02580075171081586
889,-0.011203725329907765
890,0.010710621304614198
891,0.007993485437176817
892,0.015979741846201767
893,-0.002945287539936059
894,0.012763659511769276
895,0.007164775716742566
896,0.011671692027207081
897,-0.0009287850590368185
898,0.016643483268061532
899,-0.007554277174413815
900,-0.007329860932047572
901,0.006119840821797284
902,0.010884681583476885
903,0.015310118435480247
904,0.008726916601265122
905,-0.0005652347386621015
906,0.025892411590538567
907,-0.005152850606246262
908,0.020069495149681815
909,-0.0048859050108486235
910,-0.008551372458351025
911,0.014325552471424974
912,-0.0034613566985555178
913,0.012015841685678375
914,0.008621508494861319
915,-0.017965162088265596
916,-0.03581086696628921
917,-0.03103419695990184
918,0.025510308819806093
919,0.010149134220798661
920,0.011130487627653896
921,-0.02398233499487168
922,-0.0036746987951806753
923,0.015834626572881483
924,-0.0388107772075551
925,0.007884986531534688
926,-0.03252881684535325
927,0.029342967319477387
928,0.022594067686233066
929,-0.011295458354281918
930,0.007864939995931852
931,-0.020097544567776682
932,0.006374324208358484
933,0.029855175283612256
934,0.023389140046698786
935,0.006482263581847114
936,-0.006832797427652748
937,0.002094698502630443
938,0.0005944650137954532
939,-0.009831905097092086
940,0.001907643945594728
941,-0.006955338718811488
942,-0.009570350268264805
943,0.008709780964892833
944,0.019844433290357344
945,0.0004953839225401158
946,0.00024756931940927984
947,0.01217932439947167
948,0.01440503032805096
949,6.574292637417933e-05
950,-0.0007826024348327465
951,-0.017609814628583687
952,0.009375717529402694
953,0.008378723350478401
954,0.02194455584519761
955,0.006597745974516567
956,-0.00399605267967007
957,0.015968832948026312
958,-0.014044318161296032
959,-0.008450153861182974
960,0.013602216748768603
961,0.0014823004817474672
962,0.013618193178164706
963,0.00628074543082513
964,-0.012970754843217969
965,0.002967466326035728
966,-0.00860572273052218
967,0.0018542476511347328
968,0.013627084813935486
969,-0.00012530917054276447
970,-0.00541880887658186
971,-0.0010140618577734184
972,0.002198363240483392
973,-0.006958199857959091
974,0.009577983312461402
975,0.0015363508379688806
976,0.030838056184771645
977,0.013369773541860974
978,-0.0018941558293146254
979,0.015425305056946836
980,-0.003881606765327561
981,-0.008147198569217307
982,0.025757930235610127
983,-0.004809163277907702
984,0.003292406503201395
985,0.0177340230826446
986,-0.01134021465113022
987,-0.008698926338754354
988,0.02940913610313589
989,-0.004438632380311502
990,-0.001711423479203944
991,0.0209626608575062
992,0.01643596071626252
993,-0.005055978786986048
994,0.01109930146844973
995,0.003681815804612798
996,0.0026574403118062584
997,-0.03067704652226344
998,-0.0011392819039143243
999,0.0015968138866448989
1000,-0.02035036386825717
1001,-0.0017039689073538034
1002,0.010490583406850496
1003,0.0025215347199063487
1004,-0.02329663315781083
1005,0.014205056778691771
1006,0.01671995172946672
1007,0.027312543468862138
1008,0.004323459604144597
1009,0.003055557001493847
1010,-0.009683646780420885
1011,0.002106587014620409
1012,0.004159868641231634
1013,0.005335173347567501
1014,0.014698112425667764
1015,-0.0013298313590058841
1016,0.002913678442357792
1017,-0.022574019235572118
1018,-0.02428429889972361
1019,-0.0035673630373089793
1020,-0.026195322493704487
1021,0.015928487041580786
1022,-0.002648363950805921
1023,0.02034354360883861
1024,0.018712624695337077
1025,-0.0022853258027403234
1026,-0.002814716195887468
1027,0.004055275800805447
1028,-0.021084455612705666
1029,0.012102251457297042
1030,-0.009952286093219076
1031,0.0027539167260413056
1032,0.0017031649595098397
1033,-0.025474813435314103
1034,0.022065197834371997
1035,0.007607037309690812
1036,0.004637767095148293
1037,0.020159675379426645
1038,0.002200578039161183
1039,0.006466111544934039
1040,0.005935493122202651
1041,-0.009125620465826656
1042,-0.011606489152633848
1043,-0.014905899201293371
1044,0.013883465431173692
1045,-0.008985775774577598
1046,0.009988944937385336
1047,0.028859278518037046
1048,0.00922863099374549
1049,-0.004083860612904555
1050,-0.0005858009885705284
1051,-0.00033206461172352597
1052,0.01691072295857121
1053,-0.01630038035045689
1054,0.015395684177160973
1055,0.01618297764806731
1056,-0.0023600200894271506
1057,0.0013685306379795925
1058,0.01077465235578079
1059,0.002370989900355669
1060,0.011171731040213961
1061,-0.005426484005212173
1062,-0.021661497191717727
1063,-0.01554822741394124
1064,-0.02339102755396394
1065,0.0036922544141537728
1066,-0.02855917841304645
1067,-0.012629698595220229
1068,-0.0019625943275204394
1069,-0.032756559925158135
1070,-0.010600900350440812
1071,-0.008806424813071145
1072,0.04963958426463999
1073,0.02824159473178467
1074,-0.01254475183602255
1075,-0.04542129919701343
1076,0.0032269138345348836
1077,0.033350670681631556
1078,0.005136655160629555
1079,-0.03168767230155334
1080,-0.00495646422554219
1081,-0.03539053225303501
1082,0.004928539019963818
1083,-0.01024894321882297
1084,-0.04333905447246722
1085,-0.02106721900192232
1086,0.002858656340189336
1087,0.04424206547971399
1088,-0.01457895455959346
1089,-0.007826558969124542
1090,0.027191284516875358
1091,-0.006651884700665023
1092,0.010035900783289753
1093,-0.0008655211014044761
1094,-0.007377740303541325
1095,0.013349546336510976
1096,0.04742698351638874
1097,0.0039466435714932135
1098,0.019833090822725108
1099,0.0002703628751621334
1100,-0.026475019602700822
1101,0.00426356589147292
1102,-0.011800257848362139
1103,0.0010691928425017316
1104,0.01142759113019709
1105,-0.008860960343167301
1106,-0.02416249651528979
1107,-0.00013011147158914493
1108,-0.013674797805921846
1109,0.007574649446600246
1110,0.047110195158609036
1111,-0.025515557802823885
1112,-0.009384380195721853
1113,0.0201067856177346
1114,0.012599242499530705
1115,-0.0023581819371442103
1116,0.008017642091801003
1117,0.013375732290167308
1118,-0.00813245196101775
1119,-0.006413662341445137
1120,0.012190785384087022
1121,0.004365969041310258
1122,0.010592450976203871
1123,-0.003971158241276362
1124,-0.0025784134799031744
1125,-0.009183412942415536
1126,0.0026493017063435875
1127,-0.010960062965481465
1128,-0.010488734422537616
1129,0.020215061999239614
1130,0.010239731445011335
1131,-0.003155704420109484
1132,-0.00019169890492010122
1133,-0.010414974555080003
1134,-0.013000328304709763
1135,-0.03177424851748356
1136,0.008031065467826615
1137,0.004475197850117185
1138,0.01159702426475695
1139,-0.001946418507471015
1140,0.00026719039657119303
1141,-0.002236089157170773
1142,0.03027417600918514
1143,0.009759142331317916
1144,-0.008632811049149258
1145,-0.017611325198030325
1146,-0.004124228069267488
1147,-0.021499788010996057
1148,0.01046054930463347
1149,0.011149012219649368
1150,-0.010837298254158023
1151,0.0004508541334751204
1152,0.008650839510200514
1153,-0.016366616597410455
1154,-0.019202635032896098
1155,-0.010412937613292206
1156,-0.0008986480084752779
1157,0.00499729875742827
1158,0.024198875122595664
1159,0.008001340070912022
1160,0.010541301072409803
1161,-0.001008600511974267
1162,0.016691632784078703
1163,-0.016736017788427926
1164,0.035998528992030376
1165,0.006029250873526015
1166,-0.0009611105698463795
1167,0.012282421903828
1168,0.006465068321946266
1169,-0.008601800039839902
1170,0.01377791462911837
1171,0.009752845545196731
1172,-0.00845290868258508
1173,-0.005437367440066843
1174,0.006043529959158356
1175,-0.007117199985611444
1176,0.015112776506878367
1177,0.006939133449580304
1178,0.0016101673460087174
1179,0.0020777198667429886
1180,-0.007978347727823132
1181,-0.010882693212301509
1182,0.009313504967802588
1183,0.016995731328381947
1184,0.012649605185060864
1185,0.020066674580563548
1186,-0.004807668995747472
